benchmark,implementation,compiler,environment,mean(s),std(s),min(s),max(s),repetitions,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20,iter21,iter22,iter23,iter24,iter25,iter26,iter27,iter28,iter29,iter30,iter31,iter32
backprop,js,browserify,microsoft-edge-windows,1.6779,0.0090,1.6715,1.6842,2,1.6715,1.6842
backprop,js,browserify,microsoft-edge-windows,1.7447,0.0904,1.6553,2.0042,32,1.6946,1.6891,1.7121,1.8013,1.8032,1.6629,1.6553,1.7011,1.6744,1.8220,1.7178,1.7309,1.7362,1.8061,2.0008,1.7246,1.7218,1.6715,1.7296,1.7538,1.6783,1.7467,1.7678,1.7301,1.8395,1.9055,2.0042,1.6847,1.6566,1.6708,1.6687,1.6690
backprop,js,browserify,firefox-windows,1.5464,0.0375,1.4916,1.6774,33,1.6774,1.6264,1.5569,1.5313,1.5335,1.5499,1.5601,1.5294,1.5479,1.5596,1.5343,1.5658,1.5748,1.5275,1.5111,1.5566,1.5005,1.4916,1.5717,1.5290,1.5336,1.5470,1.5543,1.5662,1.5708,1.5099,1.5235,1.5818,1.5758,1.5017,1.5084,1.5156,1.5080
backprop,c,wasm,firefox-windows,0.8015,0.0087,0.7860,0.8260,32,0.8160,0.8030,0.8060,0.8060,0.7950,0.7890,0.7950,0.7970,0.7980,0.7980,0.8220,0.7860,0.8020,0.7960,0.8260,0.8110,0.8020,0.7970,0.8000,0.7940,0.8050,0.7960,0.7990,0.7950,0.8010,0.8110,0.7980,0.7940,0.7960,0.8040,0.8010,0.8090
backprop,js,browserify,chrome-windows,1.5560,0.0471,1.4979,1.7008,31,1.5085,1.5444,1.5616,1.5452,1.5475,1.6238,1.5431,1.4979,1.7008,1.5151,1.5462,1.5128,1.4983,1.5293,1.4998,1.5364,1.5820,1.5017,1.5058,1.5300,1.5153,1.5672,1.5841,1.5644,1.5745,1.5797,1.5839,1.6125,1.6263,1.6175,1.5799
backprop,c,wasm,chrome-windows,0.8026,0.0068,0.7920,0.8170,31,0.7920,0.8170,0.8160,0.8150,0.8090,0.8140,0.8130,0.8060,0.8020,0.8000,0.8080,0.8020,0.8060,0.8040,0.7990,0.7980,0.7980,0.7960,0.8010,0.7990,0.7980,0.7940,0.7980,0.7990,0.8000,0.7950,0.7970,0.8050,0.8040,0.7960,0.8010
bfs,js,browserify,chrome-windows,0.3093,0.0050,0.2946,0.3260,30,0.3049,0.3260,0.3066,0.3095,0.3124,0.3114,0.3158,0.3108,0.3099,0.3090,0.3117,0.3092,0.3054,0.2946,0.3083,0.3095,0.3081,0.3071,0.3138,0.3060,0.3074,0.3080,0.3042,0.3135,0.3061,0.3112,0.3076,0.3146,0.3078,0.3093
bfs,cpp,wasm,chrome-windows,0.1565,0.0040,0.1510,0.1680,30,0.1590,0.1590,0.1610,0.1600,0.1610,0.1600,0.1620,0.1630,0.1560,0.1530,0.1540,0.1520,0.1560,0.1550,0.1540,0.1560,0.1510,0.1530,0.1530,0.1550,0.1560,0.1680,0.1550,0.1530,0.1530,0.1540,0.1540,0.1540,0.1530,0.1620
lud,js,browserify,chrome-windows,1.9972,0.0198,1.9560,2.0450,30,2.0010,2.0450,2.0420,1.9920,1.9950,1.9970,2.0200,1.9750,1.9940,2.0220,1.9890,1.9560,1.9750,1.9940,1.9850,1.9790,2.0300,1.9980,1.9900,1.9960,2.0050,2.0010,1.9680,2.0110,1.9930,1.9910,1.9850,1.9860,1.9990,2.0020
lud,c,wasm,chrome-windows,1.9501,0.0155,1.9230,1.9900,30,1.9640,1.9440,1.9580,1.9550,1.9570,1.9620,1.9450,1.9500,1.9650,1.9550,1.9640,1.9310,1.9390,1.9280,1.9470,1.9370,1.9300,1.9350,1.9630,1.9230,1.9520,1.9400,1.9900,1.9510,1.9400,1.9870,1.9430,1.9560,1.9480,1.9430
spmv,js,browserify,chrome-windows,1.9365,0.0984,1.8871,2.3673,30,2.0065,1.8975,2.1461,1.8976,1.8904,1.8972,1.8892,1.8959,1.8944,1.8871,1.9040,1.9278,1.9098,1.9375,1.8947,1.8902,2.3673,1.8891,2.0484,1.8916,1.9128,1.8969,1.9003,1.9007,1.9025,1.9077,1.9133,1.9678,1.9096,1.9204
spmv,c,wasm,chrome-windows,1.0561,0.0532,1.0030,1.2810,30,1.0160,1.0030,1.0520,1.1170,1.0480,1.0130,1.0430,1.0130,1.2810,1.0130,1.0090,1.0530,1.1040,1.0600,1.0510,1.0490,1.0200,1.0130,1.0370,1.0620,1.0560,1.1380,1.0630,1.0450,1.0220,1.0640,1.0560,1.0310,1.0790,1.0710
crc,js,browserify,chrome-windows,0.9319,0.0032,0.9270,0.9390,30,0.9380,0.9340,0.9320,0.9390,0.9280,0.9310,0.9300,0.9270,0.9350,0.9300,0.9310,0.9310,0.9310,0.9290,0.9280,0.9310,0.9320,0.9280,0.9320,0.9310,0.9360,0.9350,0.9270,0.9300,0.9300,0.9340,0.9370,0.9360,0.9340,0.9300
crc,c,wasm,chrome-windows,1.1413,0.0108,1.1260,1.1580,30,1.1490,1.1520,1.1500,1.1550,1.1510,1.1510,1.1480,1.1490,1.1560,1.1280,1.1290,1.1460,1.1260,1.1470,1.1330,1.1280,1.1380,1.1260,1.1330,1.1350,1.1260,1.1360,1.1270,1.1530,1.1340,1.1580,1.1440,1.1510,1.1310,1.1500
fft,js,browserify,chrome-windows,5.7622,0.0409,5.7043,5.8877,30,5.7227,5.7043,5.7425,5.7487,5.7815,5.7347,5.7124,5.7355,5.7508,5.7377,5.8877,5.7889,5.8189,5.7517,5.7162,5.7834,5.8288,5.7333,5.7867,5.8314,5.7912,5.7625,5.7780,5.7496,5.7219,5.7409,5.7430,5.7485,5.7880,5.7439
fft,c,wasm,chrome-windows,0.9960,0.0066,0.9850,1.0110,30,0.9960,0.9930,1.0040,0.9870,1.0010,1.0110,0.9860,0.9960,0.9930,1.0110,0.9970,0.9940,0.9990,0.9940,0.9910,0.9930,0.9970,0.9920,0.9940,0.9910,0.9990,0.9850,0.9880,1.0050,0.9900,0.9940,1.0010,1.0060,0.9980,0.9950
